"","Gene","HV","Pi","D"
"11190","AT2G45600","all_genes",0.00245187783306299,-0.730198260116691
"11191","AT2G45610","all_genes",0.00229896211132891,-1.05802545175909
"11192","AT2G45620","all_genes",0.00188826925826044,-0.523561706148837
"11193","AT2G45630","all_genes",0.00926318885640352,2.14201825108654
"11194","AT2G45640","all_genes",0.00016229741000383,-0.915380685284578
"11195","AT2G45650","all_genes",0.00109099445729472,-0.927640137657392
"11196","AT2G45660","all_genes",0.00046306915896355,-1.31617798152373
"11197","AT2G45670","all_genes",0.00091891951052807,-0.0906886025832286
"11198","AT2G45680","all_genes",0.00356085625346723,0.582366103405509
"11199","AT2G45690","all_genes",0.0007436598246754,-1.88804401794356
"11200","AT2G45695","all_genes",0.00118919961646042,-0.816717225211526
"11201","AT2G45700","all_genes",0.00094604967427066,-1.45572146868716
"11202","AT2G45710","all_genes",0.00503835730971629,-0.376741506976201
"11203","AT2G45720","all_genes",0.00104461762352912,-1.21999897975762
"11204","AT2G45730","all_genes",0.00202370619302125,-0.777960788960517
"11205","AT2G45740","all_genes",0.00391223927440311,0.408154286503073
"11206","AT2G45750","all_genes",0.00361343550430044,-0.440549850070924
"11207","AT2G45760","all_genes",0.00893776335586283,-0.0853374018223418
"11208","AT2G45770","all_genes",0.00020874516568301,-1.42430885106739
"11209","AT2G45790","all_genes",0.00084219247413715,-0.837412445159503
"11210","AT2G45800","all_genes",0.00330542035960479,0.898261653578003
"11211","AT2G45810","all_genes",0.00014287668787169,-1.42438976847801
"11212","AT2G45820","all_genes",0.00039051924607947,-1.07998025799328
"11213","AT2G45830","all_genes",0.00454418214568897,0.0868122555901973
"11214","AT2G45840","all_genes",0.00237870218156423,-1.20565616162198
"11215","AT2G45850","all_genes",0.00307418798252243,-0.421039570041115
"11216","AT2G45860","all_genes",0.00031060366397285,-0.913351596204968
"11217","AT2G45870","all_genes",0.0004632571892646,-1.22374493072001
"11218","AT2G45880","all_genes",0.00102326081415679,-1.53587198155214
"11219","AT2G45890","all_genes",0.00143030982877202,-0.610255510083727
"11220","AT2G45900","all_genes",0.00231525873086569,-0.993328794048536
"11221","AT2G45910","all_genes",0.00434213376148527,0.391811873488034
"11222","AT2G45920","all_genes",0.00319826140131718,-0.00436693641963915
"11223","AT2G45930","all_genes",0.00433457285078654,0.349508065941211
"11224","AT2G45940","all_genes",0.00197190464423171,-1.43416412164979
"11225","AT2G45950","all_genes",0.00531266430957005,-0.339167915223767
"11226","AT2G45960","all_genes",0.00176598929433381,-1.00146534118558
"11227","AT2G45970","all_genes",0.00097358075370781,-1.48947131811035
"11228","AT2G45980","all_genes",0.00118637349033748,-1.09769198367132
"11229","AT2G45990","all_genes",0.00052458899545534,-0.693981975880247
"11230","AT2G46000","all_genes",0.00112447765376169,-1.07029878547416
"11231","AT2G46020","all_genes",0.00044007216803903,-2.01328916533136
"11232","AT2G46030","all_genes",0.00038838335428777,-0.511571722094099
"11233","AT2G46040","all_genes",0.000552823026107,-1.66393715160315
"11234","AT2G46050","all_genes",0.00224373676801827,-0.961607484634574
"11235","AT2G46060","all_genes",0.00052900097973926,-1.55918644611398
"11236","AT2G46070","all_genes",0.00089326538094533,-1.61774605561213
"11237","AT2G46080","all_genes",0.00157118419800264,-0.889250474819245
"11238","AT2G46090","all_genes",0.00127616816680496,-0.903685648670143
"11239","AT2G46100","all_genes",0.00130544864846759,-1.07616919281572
"11240","AT2G46110","all_genes",0.00122288781677425,-1.40793213716672
"11241","AT2G46130","all_genes",0.0002224075618571,-0.915380685284578
"11242","AT2G46140","all_genes",0.00014528235895504,-0.915380685284578
"11243","AT2G46150","all_genes",0.00348282793947165,-1.00127014074822
"11244","AT2G46160","all_genes",0.00402680946854149,0.745701299422748
"11245","AT2G46170","all_genes",0.00038083724315938,-1.32123752640099
"11246","AT2G46180","all_genes",0.00250961874028283,-0.745030407655843
"11247","AT2G46190","all_genes",0.00710323127411543,-1.65128928952444
"11248","AT2G46200","all_genes",0.00051693903271705,-1.80946104148209
"11249","AT2G46210","all_genes",0.00325711257375139,0.681108914731941
"11250","AT2G46220","all_genes",0.00262945521356371,-0.0108786025508089
"11251","AT2G46225","all_genes",0.00122122701819489,-1.55931214261037
"11252","AT2G46230","all_genes",0.00013719933622961,-0.896754307432926
"11253","AT2G46240","all_genes",0.00148130723542231,-1.83920665877987
"11254","AT2G46250","all_genes",0.00109199668080206,-1.36636860536752
"11255","AT2G46260","all_genes",0.00104977169691759,-1.01897340066389
"11256","AT2G46270","all_genes",0.00181523396099204,-0.551240418136111
"11257","AT2G46280","all_genes",0.00043401998972708,-0.682441882671657
"11258","AT2G46290","all_genes",0.00108063391570173,-1.12938916178649
"11259","AT2G46300","all_genes",0.00206107046289625,-0.976471697789328
"11260","AT2G46308","all_genes",0.00236949472695119,-1.09900395630669
"11261","AT2G46310","all_genes",0.00771836342623862,0.51456111231341
"11262","AT2G46320","all_genes",0.00313805633037052,-0.523123555164331
"11263","AT2G46330","all_genes",0.00101053372026117,-1.43436530200684
"11264","AT2G46340","all_genes",0.00359443073936678,-0.449770272485761
"11265","AT2G46360","all_genes",0.00689009103129096,1.32394523356726
"11266","AT2G46370","all_genes",0.00511823589739397,1.00440287006216
"11267","AT2G46375","all_genes",0.0017540615343403,-1.38933453967296
"11268","AT2G46380","all_genes",0.00108806870865209,-1.43796114412913
"11269","AT2G46390","all_genes",0,NA
"11270","AT2G46400","all_genes",0.0084863582114374,0.242085529527236
"11271","AT2G46410","all_genes",0.00853194397271646,1.0625062333368
"11272","AT2G46420","all_genes",0.0066801870450514,-0.420724783046933
"11273","AT2G46430","all_genes",0.0053931202597557,-0.151282406643136
"11274","AT2G46440","all_genes",0.00724756708056151,-0.426322162231124
"11275","AT2G46450","all_genes",0.0100106593607288,-0.252898348183755
"11276","AT2G46455","all_genes",0.012352346768658,-1.07093903880048
"11277","AT2G46460","all_genes",0.00352461575617257,-0.752532418321541
"11278","AT2G46470","all_genes",0.00740025903670363,0.20978279861966
"11279","AT2G46480","all_genes",0.00735449777732301,-0.68193193820272
"11280","AT2G46490","all_genes",0.00629175102849568,-0.864714533652947
"11281","AT2G46493","all_genes",0.0141368524246168,-0.331811811244419
"11282","AT2G46494","all_genes",0.00358204757975722,-1.41039210996651
"11283","AT2G46495","all_genes",0.00085772966269481,-1.48212971689381
"11284","AT2G46500","all_genes",0.00119558907108721,-2.24316672404289
"11285","AT2G46505","all_genes",0.00081692005277697,-1.48666740696117
"11286","AT2G46510","all_genes",0.00119581283825199,-1.17548781093795
"11287","AT2G46520","all_genes",0.00074066446849936,-1.38507131778679
"11288","AT2G46530","all_genes",0.00127448913095074,-1.56319330586261
"11289","AT2G46535","all_genes",0.00233397686101212,-0.387548168288854
"11290","AT2G46540","all_genes",0.00909275777257063,1.88192257785926
"11291","AT2G46550","all_genes",0.00368455532683901,0.12654003137794
"11292","AT2G46560","all_genes",0.00089155982681014,-1.90808118610355
"11293","AT2G46567","all_genes",0.00479185384845762,0.404178359523021
"11294","AT2G46570","all_genes",0.00146314263338713,-0.877733444260067
"11295","AT2G46580","all_genes",0.00025488362860701,-1.22306260219804
"11296","AT2G46590","all_genes",0.00019455465224135,-0.511571722094099
"11297","AT2G46600","all_genes",0.00132129812610673,-0.93537817651672
"11298","AT2G46610","all_genes",0.00139403640720975,-0.630965198823225
"11299","AT2G46620","all_genes",0.0010695565752477,-1.72441538001472
"11300","AT2G46630","all_genes",0.00149258816010861,-1.89699232393155
"11301","AT2G46640","all_genes",0.00360819158422078,-0.801255385295239
"11302","AT2G46650","all_genes",0.00589088081584295,0.435715398406024
"11303","AT2G46660","all_genes",0.00210308679806419,-1.01438171923593
"11304","AT2G46670","all_genes",0.00525945984166582,1.21598560223887
"11305","AT2G46680","all_genes",0.00073999411827664,-1.66243339158009
"11306","AT2G46690","all_genes",0.00020536516493389,-0.909448837321544
"11307","AT2G46700","all_genes",0.00114908688756175,-0.810685336014966
"11308","AT2G46710","all_genes",0.00157312372637173,-0.149347855207436
"11309","AT2G46720","all_genes",0.0024002352909593,1.39059498434693
"11310","AT2G46735","all_genes",0.00193681903325517,-1.6694261869214
"11311","AT2G46740","all_genes",0.00192483170962508,-1.43036557265226
"11312","AT2G46750","all_genes",0.00637054103390437,0.517193232073023
"11313","AT2G46760","all_genes",0.00796502164805775,1.86423179158451
"11314","AT2G46765","all_genes",0.0161701912580619,-0.571222356421947
"11315","AT2G46770","all_genes",0.0006816888071888,-0.618138283864727
"11316","AT2G46780","all_genes",0.00068111524246586,-1.08847861528538
"11317","AT2G46790","all_genes",0.00373643079833681,-0.358798977206575
"11318","AT2G46800","all_genes",0.00056477770314897,-1.08695770871557
"11319","AT2G46810","all_genes",0.00026638692905895,-1.57759961122088
"11320","AT2G46820","all_genes",0.00014241116609031,-0.915380685284578
"11321","AT2G46830","all_genes",0.00126360329024536,-1.43808253630957
"11322","AT2G46840","all_genes",0.00216329533859242,-0.936480512778788
"11323","AT2G46850","all_genes",0.00611086095655921,0.935766865977159
"11324","AT2G46860","all_genes",0.00022876206362444,-1.22582338206415
"11325","AT2G46870","all_genes",0.0020091674090543,-1.28697725270066
"11326","AT2G46880","all_genes",0.00094177232828397,-1.51833482329558
"11327","AT2G46890","all_genes",0.00052929904438087,-1.53780220331131
"11328","AT2G46900","all_genes",0.00050235218682758,-1.79096502515808
"11329","AT2G46910","all_genes",0.00101151810341004,-1.17493382933472
"11330","AT2G46915","all_genes",0.00167339468706376,-1.55529032631038
"11331","AT2G46920","all_genes",0.00074888182750653,-1.39909938111961
"11332","AT2G46930","all_genes",0.00468183489166661,-0.184702961257846
"11333","AT2G46940","all_genes",0.00240315382594324,-1.32842906233795
"11334","AT2G46950","all_genes",0.00228548648522434,-1.31534749840348
"11335","AT2G46960","all_genes",0.00508737535057229,0.394275583546922
"11336","AT2G46970","all_genes",0.00052788579236252,-1.74915671038487
"11337","AT2G46980","all_genes",0.0187028433402076,2.25271778831903
"11338","AT2G46990","all_genes",0.00661816181452358,0.664195989166661
"11339","AT2G46995","all_genes",0.00855027843058667,1.764487046604
"11340","AT2G47000","all_genes",0.00025355544714363,-1.63197949180363
"11341","AT2G47010","all_genes",0.00044861915273342,-1.74228761771281
"11342","AT2G47020","all_genes",0.00186658487888654,-0.335802961242364
"11343","AT2G47030","all_genes",0.0006408713517536,-1.98309678728391
"11344","AT2G47040","all_genes",0.00085564126051517,-1.37431813223885
"11345","AT2G47050","all_genes",0.0010063445533661,-1.1253133007909
"11346","AT2G47060","all_genes",0.00196680935909209,0.783573533396704
"11347","AT2G47070","all_genes",0.0007329824966702,-1.72864470994418
"11348","AT2G47090","all_genes",0.00103586510687144,-1.77754583448362
"11349","AT2G47110","all_genes",0.00075167918206733,-0.814701477653994
"11350","AT2G47115","all_genes",0.00255984363041631,-0.844900940143279
"11351","AT2G47120","all_genes",0.00057543168333174,-1.79580447648786
"11352","AT2G47130","all_genes",0.00078808647592639,-1.64902554829102
"11353","AT2G47140","all_genes",0.00233687292268503,-0.77191188346112
"11354","AT2G47150","all_genes",0.00274250203768181,-1.13097906966344
"11355","AT2G47160","all_genes",0.00077222304720003,-1.58885995096201
"11356","AT2G47170","all_genes",0,NA
"11357","AT2G47180","all_genes",0.00129617880246615,-0.934603561836851
"11358","AT2G47190","all_genes",0.00072465763617012,-1.80358004336833
"11359","AT2G47200","all_genes",0.00359691970148306,-1.7836255239417
"11360","AT2G47210","all_genes",0.00034244700478501,-1.79426103874405
"11361","AT2G47220","all_genes",0.00167751367336808,-1.42975550054413
"11362","AT2G47230","all_genes",0.00145126500136623,-1.03761823183876
"11363","AT2G47240","all_genes",0.00431700442189339,1.26131356001265
"11364","AT2G47245","all_genes",0.00602906925247141,1.7779174128614
"11365","AT2G47250","all_genes",0.0023041053433226,0.789881934176592
"11366","AT2G47260","all_genes",0.0008790221892844,-0.823615656124505
"11367","AT2G47270","all_genes",0.00046530003072736,-0.707497873655926
"11368","AT2G47280","all_genes",0.0032379927700866,-0.597140680247882
"11369","AT2G47310","all_genes",0.00130085458759964,-1.37644699370778
"11370","AT2G47320","all_genes",0.0001148740004526,-0.896754307432926
"11371","AT2G47330","all_genes",0.00076579052433747,-1.02393427592671
"11372","AT2G47340","all_genes",0.00360724874649597,-1.0352471423778
"11373","AT2G47350","all_genes",0.00099242284364189,-1.43160751635337
"11374","AT2G47360","all_genes",0.00178008397573343,-0.91114315172244
"11375","AT2G47370","all_genes",0.00417397651228274,-0.625089875865109
"11376","AT2G47380","all_genes",0.00037926342127211,-0.915380685284578
"11377","AT2G47390","all_genes",0.0012359960751158,-1.36957043663371
"11378","AT2G47400","all_genes",0.00286172099147815,0.595538545792674
"11379","AT2G47410","all_genes",0.00097187346039784,-1.22313226943733
"11380","AT2G47420","all_genes",0.00054677109341647,-1.462469533657
"11381","AT2G47430","all_genes",0.00240236727615327,-0.550809316385076
"11382","AT2G47440","all_genes",0.0057024910848075,0.344290958492562
"11383","AT2G47450","all_genes",0.00196432874884128,-1.38909025820219
"11384","AT2G47460","all_genes",0.00118458009735358,-0.652420088144849
"11385","AT2G47470","all_genes",0.0030838580243966,0.96359592962024
"11386","AT2G47480","all_genes",0.00090151488167511,-1.31778782993767
"11387","AT2G47485","all_genes",0.00421596046372453,-1.17995153959515
"11388","AT2G47490","all_genes",0.00056029289466557,-1.30338246182207
"11389","AT2G47500","all_genes",0.00201250327219357,-1.14084429942315
"11390","AT2G47510","all_genes",0.00245274462967665,-0.612588710959231
"11391","AT2G47520","all_genes",0,NA
"11392","AT2G47530","all_genes",0.00696984980259237,0.283819484725765
"11393","AT2G47540","all_genes",0.00327302023132434,0.844667580770783
"11394","AT2G47550","all_genes",0.00341785807775232,-0.172366076718906
"11395","AT2G47560","all_genes",0.0169987531719399,1.25782884394079
"11396","AT2G47570","all_genes",0.00258621884941084,-1.1007318237116
"11397","AT2G47580","all_genes",0.00115035563537729,-0.865717404791998
"11398","AT2G47590","all_genes",0.00324215806623282,-0.344089268265596
"11399","AT2G47600","all_genes",0.00266944844332499,-0.690824865714401
"11400","AT2G47610","all_genes",0.00156391349051899,0.0627541921101547
"11401","AT2G47620","all_genes",0.00240525079292329,-0.0965223891747649
"11402","AT2G47630","all_genes",6.95560328587851e-05,-0.913351596204968
"11403","AT2G47640","all_genes",0,NA
"11404","AT2G47650","all_genes",0.00149214298541303,-0.317788572507783
"11405","AT2G47670","all_genes",0.00461488202616615,-0.404069846023097
"11406","AT2G47680","all_genes",0.00212816980457125,-0.786956767425333
"11407","AT2G47690","all_genes",0.00022061029632374,-0.90292506018998
"11408","AT2G47700","all_genes",0.00149763036228921,0.0836106416580689
"11409","AT2G47710","all_genes",0.00172341585651886,-0.50139858040761
"11410","AT2G47720","all_genes",0.00164609658720206,-0.818015607102253
"11411","AT2G47730","all_genes",0.00028502254869544,-1.43034983378605
"11412","AT2G47750","all_genes",0.00157448659290829,-1.3101076538297
"11413","AT2G47760","all_genes",0.00292803523237332,-1.04106943083616
"11414","AT2G47770","all_genes",0.00075542623553584,-1.39247218952713
"11415","AT2G47780","all_genes",0.00061907787468913,-1.40315377188763
"11416","AT2G47790","all_genes",0.00191088638393054,-0.658307089035958
"11417","AT2G47800","all_genes",0.00186533578081582,0.155722723434947
"11418","AT2G47810","all_genes",0.0020107982951448,-0.273811580509303
"11419","AT2G47820","all_genes",0.00021184153659779,-1.53466963925294
"11420","AT2G47830","all_genes",0.00197725988479125,-1.32048640688227
"11421","AT2G47840","all_genes",0.001720474246905,0.610645968763421
"11422","AT2G47844","all_genes",0.00250137910505922,-1.22064266364247
"11423","AT2G47850","all_genes",0.00049389059753356,-1.3462062104139
"11424","AT2G47860","all_genes",0.00110581231499843,-1.8183508728517
"11425","AT2G47870","all_genes",0.00327974819334441,0.495549448433663
"11426","AT2G47880","all_genes",0.00346208337972411,0.579774934781873
"11427","AT2G47885","all_genes",NA,NA
"11428","AT2G47890","all_genes",0.00116603430649634,-1.63978863988466
"11429","AT2G47900","all_genes",0.00129413049380801,-0.954979110431894
"11430","AT2G47910","all_genes",0.0020212333574733,-0.469968719866368
"11431","AT2G47920","all_genes",0.00386219143860702,-0.598000979213045
"11432","AT2G47930","all_genes",0.00234992227416379,-1.27967852386003
"11433","AT2G47935","all_genes",0.00177361264871885,-1.113709970532
"11434","AT2G47940","all_genes",0.00064136966486349,-1.11873564875224
"11435","AT2G47950","all_genes",0.00093112909480639,-0.80250627175196
"11436","AT2G47960","all_genes",0.00050903155177791,-1.74724923389638
"11437","AT2G47970","all_genes",0.00089912571373195,-1.67192725830952
"11438","AT2G47980","all_genes",0.00131679864662564,-0.957592639111043
"11439","AT2G47990","all_genes",0.00215751739060313,-0.658393201629393
"11440","AT2G48000","all_genes",0.00166518217717667,-1.24986085934562
"11441","AT2G48010","all_genes",0.0018492416064628,-1.22079773681719
"11442","AT2G48020","all_genes",0.0008660964224263,-0.810718879136969
"11443","AT2G48030","all_genes",0.00017628525000447,-1.41597239999623
"11444","AT2G48060","all_genes",0.00084100297785842,-0.762575286515671
"11445","AT2G48070","all_genes",0,NA
"11446","AT2G48075","all_genes",0.00169449549655235,1.27378015698777
"11447","AT2G48080","all_genes",0.00061761420307719,-1.62657547541635
"11448","AT2G48090","all_genes",0.0022866065703126,-1.54567480313971
"11449","AT2G48100","all_genes",0.00043107677488053,-1.61437396849855
"11450","AT2G48110","all_genes",0.00071696696658059,0.0423651010320929
"11451","AT2G48120","all_genes",0.00234223273530556,-0.446881317885424
"11452","AT2G48121","all_genes",0,NA
"11453","AT2G48130","all_genes",0.00169470584058704,0.307677312835357
"11454","AT2G48140","all_genes",0.00071453797339075,-1.11720192314753
"11455","AT2G48150","all_genes",0.00044233223633058,-1.08209693307864
"11456","AT2G48160","all_genes",0.00084803866551792,-1.88240078085621
"11457","AT3G01010","all_genes",0.00209149066624366,-0.680636033104449
"11458","AT3G01015","all_genes",NA,NA
"11459","AT3G01020","all_genes",0.00102457271592535,-0.56224852702431
"11460","AT3G01030","all_genes",0.006641096572578,1.9659811401086
"11461","AT3G01040","all_genes",0.00137098963041223,-0.240968444755711
"11462","AT3G01050","all_genes",0.00264945780838815,-0.35409101608241
"11463","AT3G01060","all_genes",0.00141331967257178,-0.366242850536035
"11464","AT3G01070","all_genes",0.00207384710825918,0.537836506775887
"11465","AT3G01080","all_genes",0.00098964438277802,-1.23400581270231
"11466","AT3G01085","all_genes",0.00268470266476745,-0.987004386293196
"11467","AT3G01090","all_genes",0.00037676576239489,-1.46979276398735
"11468","AT3G01100","all_genes",0.00117991891235567,-0.453692209236932
"11469","AT3G01120","all_genes",0.00041428965701727,-1.5653396269321
"11470","AT3G01130","all_genes",0.00615065101046409,1.71740022924852
"11471","AT3G01140","all_genes",0.00261212221523703,-1.17534583480331
"11472","AT3G01150","all_genes",0.00030804597310623,-1.49213188485714
"11473","AT3G01160","all_genes",0.00245717221375595,-1.09986156700054
"11474","AT3G01170","all_genes",0.0006734940394681,-1.62180083607488
"11475","AT3G01175","all_genes",0.00223524548358315,-0.894806350783534
"11476","AT3G01180","all_genes",0.00186382537650444,-0.634301972360306
"11477","AT3G01185","all_genes",0.00205190071613176,-1.11005741294394
"11478","AT3G01190","all_genes",0,NA
"11479","AT3G01200","all_genes",0.00186747862580713,-0.752888580601062
"11480","AT3G01210","all_genes",0,NA
"11481","AT3G01220","all_genes",0.00160178578382251,-1.13178973586498
"11482","AT3G01230","all_genes",0.00371838820297408,-0.549635228563975
"11483","AT3G01240","all_genes",0.0106526826358126,0.231438117633272
"11484","AT3G01250","all_genes",0.0094811722217475,1.73453973892647
"11485","AT3G01260","all_genes",0.00886223980668039,1.71788444338527
"11486","AT3G01270","all_genes",0.00289166903469126,0.191622997423128
"11487","AT3G01280","all_genes",0.00087214365779836,-1.69920008363105
"11488","AT3G01290","all_genes",0.00224900842193125,-0.0004346506963776
"11489","AT3G01300","all_genes",0.00119308634384644,-1.03178797975758
"11490","AT3G01310","all_genes",0.00212923250692466,0.409423449446653
"11491","AT3G01311","all_genes",0.00345469329837198,-1.4952650249954
"11492","AT3G01319","all_genes",0,NA
"11493","AT3G01320","all_genes",0.00127077096912415,-1.54279909175589
"11494","AT3G01322","all_genes",0.0123197604132367,2.14406995111523
"11495","AT3G01323","all_genes",0.00048179022601964,-1.2110483665927
"11496","AT3G01324","all_genes",0.00312460415787855,-0.727961767553925
"11497","AT3G01325","all_genes",0.00188646312396271,-1.22149322830979
"11498","AT3G01326","all_genes",NA,NA
"11499","AT3G01327","all_genes",NA,NA
"11500","AT3G01328","all_genes",NA,NA
"11501","AT3G01329","all_genes",NA,NA
"11502","AT3G01330","all_genes",0.00062386574179204,-0.781588655676299
"11503","AT3G01331","all_genes",NA,NA
"11504","AT3G01340","all_genes",0.00255489609778115,0.0212712681119678
"11505","AT3G01345","all_genes",0.0101216142086872,-0.647316531693439
"11506","AT3G01350","all_genes",8.8175424430893e-05,-1.22043149688153
"11507","AT3G01360","all_genes",0.00116354883576613,-0.873556324657515
"11508","AT3G01370","all_genes",0.000260333853188,-1.46154557751773
"11509","AT3G01380","all_genes",0.00129090833534242,-1.17497015128137
"11510","AT3G01390","all_genes",0,NA
"11511","AT3G01400","all_genes",0.00020305875168531,-1.08787115830647
"11512","AT3G01410","all_genes",9.02963073325115e-05,-0.896754307432926
"11513","AT3G01415","all_genes",0.00555166311346372,-1.45467681477293
"11514","AT3G01420","all_genes",0.00087088665604331,-0.885355836844087
"11515","AT3G01430","all_genes",0.00172232927184337,-0.344212697830917
"11516","AT3G01435","all_genes",0.0002145666462221,-0.9114594582226
"11517","AT3G01440","all_genes",0.00308071501666493,-0.26133926221428
"11518","AT3G01450","all_genes",0.00142660180868462,-1.11826126401241
"11519","AT3G01460","all_genes",0.00089476834991085,-1.42100291891552
"11520","AT3G01470","all_genes",0.00354504276159461,0.177883991957303
"11521","AT3G01475","all_genes",NA,NA
"11522","AT3G01480","all_genes",0.00605394240849887,1.85964274325784
"11523","AT3G01490","all_genes",0.00529925310078651,2.69655028213415
"11524","AT3G01500","all_genes",0.00147105582859061,0.0283104134298381
"11525","AT3G01510","all_genes",0.00409864761280274,-0.814513834811396
"11526","AT3G01513","all_genes",0.00357229462148812,-1.17461460547053
"11527","AT3G01516","all_genes",0.00079181606718662,-1.61926946071709
"11528","AT3G01520","all_genes",0.00197319596080801,-0.644902582354712
"11529","AT3G01530","all_genes",0.00149113957047349,-1.52300500190844
"11530","AT3G01540","all_genes",0.00286101132702136,-0.778881972808918
"11531","AT3G01550","all_genes",0.00126459461945223,-0.126628492868626
"11532","AT3G01560","all_genes",0.0090414849061877,0.74533932918972
"11533","AT3G01570","all_genes",0.0036245016530742,-0.595828976341867
"11534","AT3G01572","all_genes",0.0197967433640094,0.842215700171096
"11535","AT3G01580","all_genes",0.00266125611265419,-1.07290010874226
"11536","AT3G01590","all_genes",0.00055851371766244,-1.54630995601461
"11537","AT3G01600","all_genes",0.00060242707400782,-1.5860871875652
"11538","AT3G01610","all_genes",0.00203135098998556,-1.84541470476197
"11539","AT3G01620","all_genes",0.00178918876169033,-1.65403858215596
"11540","AT3G01630","all_genes",0.00239004301792281,-0.840438171592746
"11541","AT3G01640","all_genes",0.00431510887842219,0.270671782438141
"11542","AT3G01650","all_genes",0.00118527752702488,-1.52876355367927
"11543","AT3G01660","all_genes",0.00307450629639785,-1.31577524168821
"11544","AT3G01670","all_genes",0.00319424784715227,-0.190022692712583
"11545","AT3G01680","all_genes",0.00351199491557622,0.354952557941128
"11546","AT3G01690","all_genes",0.00421613059329014,0.45805713708806
"11547","AT3G01700","all_genes",0.00159587579267717,-0.796568756207794
"11548","AT3G01710","all_genes",0.00807248115337926,0.647842601590293
"11549","AT3G01720","all_genes",0.00450753129110794,1.18402174209737
"11550","AT3G01730","all_genes",0.00861771893252936,0.915757392226891
"11551","AT3G01740","all_genes",0.0037531275961232,-0.840731536005661
"11552","AT3G01750","all_genes",0.00122456251715052,-1.75207833762066
"11553","AT3G01760","all_genes",0.00021355508663671,-0.942201040733453
"11554","AT3G01770","all_genes",0.00161072179760488,-1.74737359214689
"11555","AT3G01780","all_genes",0.00136164269580713,-1.24733286334369
"11556","AT3G01790","all_genes",0.00127534056884416,-0.966825682181151
"11557","AT3G01800","all_genes",0.00591707268907896,0.532740038089813
"11558","AT3G01810","all_genes",0.00383916770558695,1.29991348584075
"11559","AT3G01820","all_genes",0.00421383050054849,0.186159974957819
"11560","AT3G01830","all_genes",0.00601923173655185,0.346880476929753
"11561","AT3G01840","all_genes",0.00119536500963645,-0.554714001171364
"11562","AT3G01850","all_genes",0.00146565709395739,-0.717326713058654
"11563","AT3G01860","all_genes",0.0107392046589429,1.16671482273622
"11564","AT3G01870","all_genes",0.00568746194403764,0.694377735218961
"11565","AT3G01880","all_genes",0.00463756968748045,-0.985191454251994
"11566","AT3G01890","all_genes",0.00209074196754368,-0.812626816469785
"11567","AT3G01900","all_genes",0.0026055280283163,-0.409135419848297
"11568","AT3G01910","all_genes",0.00375389407667794,0.339328305393873
"11569","AT3G01920","all_genes",0.00278135605105461,-1.31278202665039
"11570","AT3G01930","all_genes",0.00242404382049136,0.659450608624399
"11571","AT3G01940","all_genes",0.00968319793697257,0.678162190014694
"11572","AT3G01950","all_genes",0.00034314309543667,-0.915380685284578
"11573","AT3G01960","all_genes",0.00311275738987139,-0.308488854881943
"11574","AT3G01961","all_genes",0.0130937302638338,0.320070659374773
"11575","AT3G01970","all_genes",0.00948243513955473,1.80348529223623
"11576","AT3G01980","all_genes",0.00313996860217729,-0.143337803533837
"11577","AT3G01990","all_genes",0.0004317323259579,-1.23680140322727
"11578","AT3G02000","all_genes",0.0001823241952096,-0.91579766595455
"11579","AT3G02010","all_genes",0.00326066788930164,-1.30894984543803
"11580","AT3G02020","all_genes",0.00108805684238959,-1.88142627084594
"11581","AT3G02030","all_genes",0.00321147092037237,-0.0843961378945773
"11582","AT3G02040","all_genes",0.00282185029416083,-1.28686556487824
"11583","AT3G02050","all_genes",0.00564117707832289,0.36790088540318
"11584","AT3G02060","all_genes",0.0033923388979927,0.769615176899084
"11585","AT3G02065","all_genes",0.001151341857604,-1.98345015036244
"11586","AT3G02070","all_genes",0,NA
"11587","AT3G02080","all_genes",0.00122690975338382,-1.868413840273
"11588","AT3G02090","all_genes",0.00081259338332585,-1.79347181595844
"11589","AT3G02100","all_genes",0.00688503949248101,0.267926339308844
"11590","AT3G02110","all_genes",0.00451109191494725,0.0936010568262205
"11591","AT3G02120","all_genes",0.00625173502357807,-0.799856567712323
"11592","AT3G02125","all_genes",0.00957935466424403,2.10252830198669
"11593","AT3G02130","all_genes",0.00223998180913001,0.19888976529201
"11594","AT3G02140","all_genes",0.00056026283300371,-1.51746850078481
"11595","AT3G02150","all_genes",0.00366823188668132,-0.690479693426697
"11596","AT3G02160","all_genes",0.00197453298664944,-0.964753522333444
"11597","AT3G02170","all_genes",0.00483981435168078,0.563100333858573
"11598","AT3G02180","all_genes",0.00060448518247962,-1.43068907384043
"11599","AT3G02190","all_genes",0.00048689223001149,-0.915380685284578
"11600","AT3G02200","all_genes",0.00300281523700323,0.47187387102924
"11601","AT3G02210","all_genes",0.00366345706631197,0.732581255264119
"11602","AT3G02220","all_genes",0.00529996603038777,-0.415906622130751
"11603","AT3G02230","all_genes",0.00291367280454509,1.31609392782234
"11604","AT3G02240","all_genes",0.00653760943134666,-0.363065958870522
"11605","AT3G02242","all_genes",0.00284080142358886,-0.766560356177668
"11606","AT3G02245","all_genes",0.00859820835133831,2.38481740305702
"11607","AT3G02250","all_genes",0.00313753302347638,0.355956684497849
"11608","AT3G02255","all_genes",0,NA
"11609","AT3G02260","all_genes",0.00101950173458266,-1.28126207537893
"11610","AT3G02270","all_genes",0.0036372635764178,1.30753308412522
